cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8001/Perfumery/Amavita-Apotheke-Shopville-KrZlUh4REUdghoBlnuyEhw?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke Shopville	Bahnhofpassage 15	 8001 Zürich	058 851 33 24		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8048/Pharmacy/Amavita-Apotheke-Zurich-Altstetten-A6sNkmx46-BrfsG8fUpFBg?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke Zürich Altstetten	Altstetterplatz 12	 8048 Zürich	058 851 32 71		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8005/Pharmacy/Amavita-Josef-Apotheke-I8vIU1Ekms7MtfZrzmWJCQ?dwhat=pharmacy&dwhere=zurich	Amavita Josef Apotheke	Josefstrasse 93	 8005 Zürich	058 851 32 68		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8050/Pharmacy/Apotheke-11-uYi4D5tvsB-WXVUWQAeUAA?dwhat=pharmacy&dwhere=zurich	Apotheke 11	Querstrasse 15/17	 8050 Zürich	044 310 20 10		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8051/Pharmacy/Apotheke-12-j26ztzseruIeapE9E5s45A?dwhat=pharmacy&dwhere=zurich	Apotheke 12	Winterthurerstrasse 524	 8051 Zürich	044 321 55 66		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8032/Pharmacy/Apotheke-am-Kreuzplatz-Itv3-sW_74nC6oftAiIzmQ?dwhat=pharmacy&dwhere=zurich	Apotheke am Kreuzplatz	Kreuzplatz 1	 8032 Zürich	044 251 61 61		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8002/Pharmacy/Apotheke-Drogerie-Bahnhof-Enge-SV5PUPmIoqDYaQe94CaqxQ?dwhat=pharmacy&dwhere=zurich	Apotheke-Drogerie Bahnhof Enge	Tessinerplatz 12	 8002 Zürich	044 201 21 41		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8001/Pharmacy/Apotheke-Lintheschergasse-pC4W0_VBhg7r7C_yqPYlWw?dwhat=pharmacy&dwhere=zurich	Apotheke Lintheschergasse	Lintheschergasse 3	 8001 Zürich	044 211 58 00		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8057/Pharmacy/Apotheke-Schaffhauserplatz-ptMfPyEtzCnnXFV-eGQHfw?dwhat=pharmacy&dwhere=zurich	Apotheke Schaffhauserplatz	Seminarstrasse 1	 8057 Zürich	044 361 61 61		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8048/Pharmacy/Apotheke-Schafroth-bd431mXKNgEBztZtKnKyLg?dwhat=pharmacy&dwhere=zurich	Apotheke Schafroth	Badenerstrasse 672	 8048 Zürich	044 431 23 00		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8006/Pharmacy/Apotheke-Unterstrass-AG-frPr8caXQwwvo3KsUNEcgQ?dwhat=pharmacy&dwhere=zurich	Apotheke Unterstrass AG	Stampfenbachstrasse 104	 8006 Zürich	044 362 20 73		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8049/Pharmacy/Apotheke-zum-Meierhof-e8uNfDS8rK7RfOI7ZJawpA?dwhat=pharmacy&dwhere=zurich	Apotheke zum Meierhof	Limmattalstrasse 177	 8049 Zürich	044 341 22 60		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8044/Pharmacy/Apotheke-Zurichberg-bei-der-alten-Kirche-Fluntern-6A5ppU0KkvwHvvS3wK3s1Q?dwhat=pharmacy&dwhere=zurich	Apotheke Zürichberg bei der alten Kirche Fluntern	Zürichbergstrasse 81	 8044 Zürich	044 261 14 33		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8050/Pharmacy/BENU-Apotheke-am-Max-Bill-Platz-R-mO-EgR7kvcV0bI9ql0bQ?dwhat=pharmacy&dwhere=zurich	BENU Apotheke am Max-Bill-Platz	Max-Bill-Platz 9	 8050 Zürich	044 310 20 81		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8032/Pharmacy/BENU-Apotheke-Carmen-aAPWB3UsTHptHHBKMbB2Uw?dwhat=pharmacy&dwhere=zurich	BENU Apotheke Carmen	Asylstrasse 58	 8032 Zürich	044 261 97 45		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8050/Pharmacy/BENU-Apotheke-Eulen-o6hCBvUE6dK2RVEj0s33xQ?dwhat=pharmacy&dwhere=zurich	BENU Apotheke Eulen	Wallisellenstrasse 333	 8050 Zürich	044 322 34 15		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8053/Pharmacy/BENU-Apotheke-Gesundheits-Forum-Witikon-jWcgKGEv4NyHZ8T5ady8mQ?dwhat=pharmacy&dwhere=zurich	BENU Apotheke Gesundheits-Forum Witikon	Witikonerstrasse 299	 8053 Zürich	044 388 20 20		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8008/Pharmacy/BENU-Apotheke-Kreuz-lBdRYP-tP24QxQnpHG8lMw?dwhat=pharmacy&dwhere=zurich	BENU Apotheke Kreuz	Seefeldstrasse 18	 8008 Zürich	044 261 13 50		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8004/Tea/Berg-Apotheke-Zurich-PimRUlf4dfGSychnspTH0Q?dwhat=pharmacy&dwhere=zurich	Berg-Apotheke Zürich	Stauffacherstrasse 26	 8004 Zürich	044 241 10 50		
