cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Seminar/EMA-house-The-Zurich-All-Suite-Hotel-ZzqbIVzETQmk27brHfjVzQ?dwhat=hotel&dwhere=zurich	EMA house-The Zurich All Suite Hotel	Nordstrasse 1	 8006 Zürich	044 368 36 68		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/Hotel/Flemings-Hotel-Zurich-QHj40oaX8OS8Epz2-B9jxw?dwhat=hotel&dwhere=zurich	Fleming's Hotel Zürich	Brandschenkestrasse 10	 8002 Zürich	044 563 00 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Hotel/Frauenhotel-AG-0058yvhrwRweEr2KP8bThw?dwhat=hotel&dwhere=zurich	Frauenhotel AG	Mainaustrasse 24	 8008 Zürich	044 380 80 10		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Gregory-JMd2n3GtRc0d2Ztgr7mcAQ?dwhat=hotel&dwhere=zurich	Gregory	Schöneggstrasse 6	 8004 Zürich	044 241 22 02		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Hotel-City-Zurich-QgAYZLPaH0Mb5g-tRCJjOw?dwhat=hotel&dwhere=zurich	Hotel City Zürich	Löwenstrasse 34	 8001 Zürich	044 217 17 17		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Hotel/Hotel-Continental-Zurich-MGallery-Collection-EJBv7LOelcjHsFt8foGsUA?dwhat=hotel&dwhere=zurich	Hotel Continental Zurich - MGallery Collection	Stampfenbachstrasse 60	 8006 Zürich	044 360 60 60		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Hotel-Helmhaus-8EYengbV6eEare8ESwirHA?dwhat=hotel&dwhere=zurich	Hotel Helmhaus	Schifflände 30	 8001 Zürich	044 266 95 95		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/Hotel/Hotel-ibis-budget-Zurich-City-West-CkoT2z2jbp_UObUpLLC3ig?dwhat=hotel&dwhere=zurich	Hotel ibis budget Zurich City West	Technoparkstrasse 2	 8005 Zürich	044 276 20 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8055/Hotel/Hotel-Neufeld-3pCLHrmCvlIxDNQH8mhXmw?dwhat=hotel&dwhere=zurich	Hotel Neufeld	Friesenbergstrasse 15	 8055 Zürich	043 960 73 73		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8005/Hotel/Hotel-Novotel-Zurich-City-West-PacpZsi2fUOcS_8gB4EfyA?dwhat=hotel&dwhere=zurich	Hotel Novotel Zurich City West	Schiffbaustrasse 13	 8005 Zürich	044 276 22 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Hotel/Hotel-Oerlikon-INN-Xs66IycgHNKTUCskuyuneA?dwhat=hotel&dwhere=zurich	Hotel Oerlikon INN	Edisonstrasse 11	 8050 Zürich	058 680 24 24		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Restaurant/Hotel-Restaurant-Helvetia-JX4YyHAitoLoxVD9x5Vquw?dwhat=hotel&dwhere=zurich	Hotel Restaurant Helvetia	Stauffacherquai 1	 8004 Zürich	044 297 99 99		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Hotel-Rothaus-PBYBm9QerK6-TnK007ieew?dwhat=hotel&dwhere=zurich	Hotel Rothaus	Sihlhallenstrasse 1	 8004 Zürich	043 322 10 50		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Hotel-Schweizerhof-Zurich-iarQVI0s6sZU6WDHGbItrg?dwhat=hotel&dwhere=zurich	Hotel Schweizerhof Zürich	Bahnhofplatz 7	 8001 Zürich	044 218 88 88		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Hotel/Hotel-Seehof-ClBOPDIX8HBNTH20QXDOzg?dwhat=hotel&dwhere=zurich	Hotel Seehof	Seehofstrasse 11	 8008 Zürich	044 254 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Hotel-St-Georges-51CVdde2JYyw4_Bx-EDnYw?dwhat=hotel&dwhere=zurich	Hotel St-Georges	Weberstrasse 11	 8004 Zürich	044 241 11 44		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Hotel-Zurcherhof-mwHb5VnTxdsjvcEv5iY4zA?dwhat=hotel&dwhere=zurich	Hotel Zürcherhof	Zähringerstrasse 21	 8001 Zürich	044 269 44 44		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Krone-Limmatquai-DgIXdjiZzQpmuWI6_k1TcQ?dwhat=hotel&dwhere=zurich	Krone-Limmatquai	Limmatquai 88	 8001 Zürich	044 251 42 22		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8052/Hotel/Landhus-889Q66TsV6pHS3wAdpXWZA?dwhat=hotel&dwhere=zurich	Landhus	Katzenbachstrasse 10	 8052 Zürich	044 308 34 00		
