cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Garage/AMAG-Audi-Center-Zurich-Altstetten-eejhv-6crO-OJJwfjN9YkA?dwhat=garrage&dwhere=zurich	AMAG Audi Center Zürich Altstetten	Rautistrasse 23	 8047 Zürich	044 405 68 68		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Garage/AMAG-Utoquai-XcWO8Hn7fOeM-MhqXsUR4w?dwhat=garrage&dwhere=zurich	AMAG Utoquai	Utoquai 47/49	 8008 Zürich	044 269 51 51		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Garage/Auto-Point-AG-XdZFPV8yrPdfKx37cMNqLw?dwhat=garrage&dwhere=zurich	Auto Point AG	Badenerstrasse 360	 8004 Zürich	044 492 13 11		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Garage/Autocenter-Portmann-GmbH-HYs2SnAtVQgV-lwgj7nP4A?dwhat=garrage&dwhere=zurich	Autocenter Portmann GmbH	Wehntalerstrasse 567	 8046 Zürich	044 482 38 32		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Garage/Autofina-AG-3CBjibpO3AapRAy13LV39w?dwhat=garrage&dwhere=zurich	Autofina AG	Ueberlandstrasse 34	 8051 Zürich	044 321 70 00		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8057/Tires-tire-service/AUTOGARAGE-MILCHBUCK-GmbH-xyLn76xfvwBQQfE5mjq6Og?dwhat=garrage&dwhere=zurich	AUTOGARAGE MILCHBUCK GmbH	Wehntalerstrasse 23	 8057 Zürich	043 343 19 50		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8003/Garage/Autogarage-Zurlinde-GmbH-SDxPh4mQueQis4PnXCfjGQ?dwhat=garrage&dwhere=zurich	Autogarage Zurlinde GmbH	Zurlindenstrasse 218a	 8003 Zürich	043 810 55 00		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8051/New-and-used-cars/Autohaus-Zurich-Nord-GmbH-Mm8NMX3az1FaNL4uWrluhg?dwhat=garrage&dwhere=zurich	Autohaus Zürich Nord GmbH	Winterthurerstrasse 580	 8051 Zürich	044 321 61 88		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Garage/Autoklinik-Albisrieden-d1-FL9sgHRptJbKkU6zstw?dwhat=garrage&dwhere=zurich	Autoklinik Albisrieden	Langgrütstrasse 104	 8047 Zürich	043 321 91 91		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8006/Garage/Beckenhofgarage-Dell-Anna-WI0e7jA6c-K91VKCVl0jLA?dwhat=garrage&dwhere=zurich	Beckenhofgarage Dell' Anna	Laurenzgasse 12	 8006 Zürich	044 362 09 04		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Garage/Bermuda-Garage-wiyni8ZSXZ9ETIQwfYBNmw?dwhat=garrage&dwhere=zurich	Bermuda-Garage	Badenerstrasse 292	 8004 Zürich	044 273 48 00		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/New-and-used-cars/Binelli-Ehrsam-AG-YZpXltYlDj9kB5S5tNGx_A?dwhat=garrage&dwhere=zurich	Binelli & Ehrsam AG	Pflanzschulstrasse 7-9 /Ecke Badenerstr. 190	 8004 Zürich	044 298 98 98		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Garage/Binzmuhle-Garage-bVKuRUUG9-vFUnT8MdNd-A?dwhat=garrage&dwhere=zurich	Binzmühle-Garage	Wehntalerstrasse 585	 8046 Zürich	044 370 17 07		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Garage/Blitz-Garage-AG-HM_CoMUYj8UHq_f7SE4m8A?dwhat=garrage&dwhere=zurich	Blitz Garage AG	Winterthurerstrasse 725	 8051 Zürich	044 322 88 11		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Garage/BRUNAU-GARAGE-Stocker-Doris-Rk2s6bau9GMQQp-CgLy0Wg?dwhat=garrage&dwhere=zurich	BRUNAU GARAGE Stocker Doris	Brunaustrasse 89	 8002 Zürich	044 202 53 55		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8003/Garage/Car-and-Motorbike-Zurich-GmbH-2PzUCc_2fLkw0IM2Kt3t6g?dwhat=garrage&dwhere=zurich	Car and Motorbike Zürich GmbH	Weststrasse 79	 8003 Zürich	044 462 63 47		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Garage/CARfactory-GmbH-6hmArCLtHEei5P_cobvH-g?dwhat=garrage&dwhere=zurich	CARfactory GmbH	Wehntalerstrasse 505	 8046 Zürich	076 370 71 71		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Garage/Carrosserie-Spritzwerk-Memo-5oR6jZZ9W9Wwrr7SugOpUg?dwhat=garrage&dwhere=zurich	Carrosserie & Spritzwerk Memo	Engelbertstrasse 23	 8051 Zürich	076 452 57 51		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/Carsen-Automobile-AG-0fnY7BFKSGWWYgZS7nX5Zg?dwhat=garrage&dwhere=zurich	Carsen Automobile AG	Hohlstrasse 452	 8048 Zürich	044 400 10 80		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Garage/carXpert-Stadthalle-Garage-GmbH-hIIe-PAbrKUXSqqkP4GjVg?dwhat=garrage&dwhere=zurich	carXpert Stadthalle-Garage GmbH	Morgartenstrasse 5	 8004 Zürich	044 241 77 66		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8052/New-and-used-cars/Corner-Garage-Zurich-GmbH-1TLlliHljPg2c3NzaNegdg?dwhat=garrage&dwhere=zurich	Corner Garage Zürich GmbH	Schaffhauserstrasse 519	 8052 Zürich	044 302 43 00		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/Costantini-Antonio-2DQC0p5HxgxSnLNscY25tw?dwhat=garrage&dwhere=zurich	Costantini Antonio	Badenerstrasse 531	 8048 Zürich	044 491 31 60		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Garage/Derrer-AG-XEvRuultZ9nSDNUeqMmDOw?dwhat=garrage&dwhere=zurich	Derrer AG	Luegislandstrasse 392	 8051 Zürich	044 322 99 33		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Garage/Dobeli-Jorg-HJhSSlfTBHS162BPANtqoQ?dwhat=garrage&dwhere=zurich	Döbeli Jörg	Langgrütstrasse 104	 8047 Zürich	043 321 91 91		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8055/Garage/Dutli-AG-_RVfYEZZjtwhYs4SR4fyFw?dwhat=garrage&dwhere=zurich	Dutli AG	Birmensdorferstrasse 400	 8055 Zürich	044 463 67 51		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/Fiat-Center-Suisse-SA-5M1WcrtMnqAbr8BTXapFOA?dwhat=garrage&dwhere=zurich	Fiat Center (Suisse) SA	Freihofstrasse 25	 8048 Zürich	044 405 77 55		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Garage/Firrone-V-zD8h1FU98kV_8g77Tg6ufg?dwhat=garrage&dwhere=zurich	Firrone V.	Reinhardstrasse 12	 8008 Zürich	044 261 17 12		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8038/Garage/Franz-AG-wjKopCe4TSpal77EtX_CqA?dwhat=garrage&dwhere=zurich	Franz AG	Mythenquai 353	 8038 Zürich	044 487 24 24		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Garage/Friedrich-Heinz-Tlw9Che3MGoh9IAl8WdNHA?dwhat=garrage&dwhere=zurich	Friedrich Heinz	Winterthurerstrasse 449	 8051 Zürich	044 322 20 40		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/Furka-YBm7Mm6H4nAVLRwHuxlYvg?dwhat=garrage&dwhere=zurich	Furka	Furkastrasse 8	 8048 Zürich	044 431 66 01		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8057/Garage/Garage-AGENTARA-GmbH-W8iPNpkmsWekSSSXzE1IYQ?dwhat=garrage&dwhere=zurich	Garage AGENTARA GmbH	Winterthurerstrasse 281	 8057 Zürich	044 311 60 44		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Garage/Garage-Auto-Piu-xguMmZ12THz0NPO6vF3t1A?dwhat=garrage&dwhere=zurich	Garage Auto Piu	Winterthurerstrasse 449	 8051 Zürich	044 321 56 56		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/Garage-Baggieri-K_k19QmVe9E-CDZwFBRmKQ?dwhat=garrage&dwhere=zurich	Garage Baggieri	Baslerstrasse 125	 8048 Zürich	044 432 07 08		
