cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Takeout/SelnauWok-GmbH-cFZg46usP01St4pdWe4QVw?dwhat=catering&dwhere=zurich	SelnauWok GmbH	Selnaustrasse 5	 8001 Zürich	044 202 64 77	www.selnauwok.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8003/Bakery-pastry-shop/Maadan-Bakery-GmbH-nOQNjAtuErW6IuTNsx8rcw?dwhat=catering&dwhere=zurich	Ma'adan Bakery GmbH	Schimmelstrasse 1	 8003 Zürich	044 762 40 60	Go to website	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8008/Horse-butchers-shop/Seefeld-Metzgerei--9Xv_amsPUaCb82eHugktw?dwhat=catering&dwhere=zurich	Seefeld Metzgerei	Seefeldstrasse 181	 8008 Zürich	044 422 33 56	www.seefeldmetzgerei.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Churrasco-swz8pt6-7g8It4bn9EIx-g?dwhat=catering&dwhere=zurich	Churrasco	Glockengasse 9	 8001 Zürich	044 221 11 44		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8048/Catering-service/Erlebnisrestaurant-Triibhuus-Gitano-SA-_n9WFTGA_XG6AL89_jMvtw?dwhat=catering&dwhere=zurich	Erlebnisrestaurant Triibhuus Gitano SA	Salzweg 50	 8048 Zürich	044 434 10 30		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Indisches-Restaurant-Kormasutra-goUBgR08jM_gXZLyqrZnfg?dwhat=catering&dwhere=zurich	Indisches Restaurant Kormasutra	Mühlegasse 5	 8001 Zürich	044 252 48 48		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8048/Restaurant/Triibhuus-Erlebinsrestaurant-Gitano-SA-fkrlKvQOJ7kQZjYfofZ1zA?dwhat=catering&dwhere=zurich	Triibhuus Erlebinsrestaurant Gitano SA	Salzweg 50	 8048 Zürich	044 434 10 30		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-UduS9hXB-hyG1AxU50BAXg?dwhat=catering&dwhere=zurich	Candrian Catering AG	Uraniastrasse 9	 8001 Zürich	043 888 66 66		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-YbM6KkHfr9ota0g_xiRY7w?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 50		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-ufS2llrQfC695x8Ybwq05g?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 70		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-4OAg-DBiatyvpzZhXcQsQw?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 82		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-ZUtvtTCiITzJXljr-PlmZA?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 55		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Cafes/Candrian-Catering-AG-Qo_wtHh4rv6ligdtupJSuA?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 15		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Candrian-Catering-AG-mxmdWMuNq2K_3nwID_NtDQ?dwhat=catering&dwhere=zurich	Candrian Catering AG	Bahnhofplatz 15	 8001 Zürich	044 217 15 66		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8045/Candrian-Catering-AG-as-lp27d1vKw_Ed2NmiDYA?dwhat=catering&dwhere=zurich	Candrian Catering AG	Kalanderplatz 1	 8045 Zürich	044 201 24 04		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8049/Restaurant/Maharani-Indian-qxw7pG8_qYL5jV6ZVty88g?dwhat=catering&dwhere=zurich	Maharani Indian	Wartauweg 18	 8049 Zürich	043 300 45 55		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8037/Restaurant/Taj-Palace-8aD3pKofQlExm0RLdl3Drg?dwhat=catering&dwhere=zurich	Taj Palace	Hönggerstrasse 25	 8037 Zürich	044 271 67 20		
